2020-07-16 15:01:00;1594936860.929189;DeviceOrientation;0.191741943359375;-0.6904296875;-0.73406982421875;1
2020-07-16 15:01:00;1594936860.939173;0;0.1366424560546875;-0.6927032470703125;-0.641143798828125;1
2020-07-16 15:01:00;1594936860.947653;0;0.0984649658203125;-0.7426605224609375;-0.715972900390625;1
2020-07-16 15:01:00;1594936860.955585;0;0.13201904296875;-0.7629547119140625;-0.6910858154296875;1
2020-07-16 15:01:00;1594936860.9627829;0;0.469635009765625;-0.802703857421875;-0.6858062744140625;1
2020-07-16 15:01:00;1594936860.969629;0;0.3098907470703125;-0.8552703857421875;-0.889007568359375;1
2020-07-16 15:01:00;1594936860.97983;0;0.4449462890625;-0.6183624267578125;-0.990142822265625;1
2020-07-16 15:01:00;1594936861.019757;0;-0.0076446533203125;-0.36822509765625;-0.6845245361328125;1
2020-07-16 15:01:00;1594936861.0597749;0;-0.33734130859375;-0.281097412109375;-0.49151611328125;1
2020-07-16 15:01:00;1594936861.100148;0;-0.25634765625;0.243988037109375;-0.126800537109375;1
2020-07-16 15:01:00;1594936861.1399322;0;-0.4289093017578125;0.427734375;0.1232147216796875;1
2020-07-16 15:01:00;1594936861.1806998;0;-1.41131591796875;0.493927001953125;-0.1481781005859375;1
2020-07-16 15:01:00;1594936861.222229;0;-0.9526519775390625;0.5812530517578125;-0.165069580078125;1
2020-07-16 15:01:00;1594936861.264111;0;-0.147216796875;1.0248260498046875;-0.833984375;1
2020-07-16 15:01:00;1594936861.308286;0;-0.051849365234375;1.57757568359375;-0.533416748046875;1
2020-07-16 15:01:00;1594936861.342227;0;-1.1928253173828125;1.54107666015625;-0.8313140869140625;1
2020-07-16 15:01:00;1594936861.3834128;0;-0.1509857177734375;0.9715118408203125;-0.7404022216796875;1
2020-07-16 15:01:00;1594936861.420367;0;-0.372039794921875;0.567657470703125;-0.3552093505859375;1
2020-07-16 15:01:00;1594936861.463047;0;0.75244140625;0.7751007080078125;-0.074859619140625;1
2020-07-16 15:01:00;1594936861.5046449;0;-1.34967041015625;0.115264892578125;-0.43408203125;1
2020-07-16 15:01:00;1594936861.5435328;0;-1.5904083251953125;0.3641510009765625;-1.01177978515625;1
2020-07-16 15:01:00;1594936861.579889;0;-1.0214996337890625;-0.3306732177734375;-0.800323486328125;1
2020-07-16 15:01:00;1594936861.622771;0;0.01934814453125;-0.2063140869140625;-0.223724365234375;1
2020-07-16 15:01:00;1594936861.662774;0;0.0720672607421875;0.37872314453125;-1.4739227294921875;1
2020-07-16 15:01:00;1594936861.702955;0;-0.306610107421875;0.3774261474609375;-0.6560821533203125;1
2020-07-16 15:01:00;1594936861.742875;0;-0.5799407958984375;0.5108184814453125;-1.014129638671875;1
2020-07-16 15:01:00;1594936861.781952;0;-0.00360107421875;0.293365478515625;-1.2537841796875;1
2020-07-16 15:01:00;1594936861.8216171;0;-0.2455902099609375;0.40277099609375;-1.047515869140625;1
2020-07-16 15:01:00;1594936861.86114;0;-0.2376556396484375;0.38201904296875;-1.1822662353515625;1
2020-07-16 15:01:00;1594936861.902709;0;-0.2116546630859375;0.3526458740234375;-1.21124267578125;1
2020-07-16 15:01:00;1594936861.944107;0;-0.1392669677734375;0.251251220703125;-1.158538818359375;1
2020-07-16 15:01:00;1594936861.981876;0;-0.0803070068359375;0.145111083984375;-1.07086181640625;1
2020-07-16 15:01:00;1594936862.019588;0;-0.085357666015625;0.1221160888671875;-0.98248291015625;1
2020-07-16 15:01:00;1594936862.0630112;0;-0.030914306640625;0.1664276123046875;-1.0121002197265625;1
2020-07-16 15:01:00;1594936862.101851;0;-0.075531005859375;0.1651458740234375;-0.940704345703125;1
2020-07-16 15:01:00;1594936862.141489;0;-0.133697509765625;0.1636810302734375;-0.8260498046875;1
2020-07-16 15:01:00;1594936862.1815128;0;-0.1439208984375;0.162689208984375;-0.72540283203125;1
